label,ip_len,total_len,proto,tos,tcp_offset,max_packet_len,min_packet_len,max_ipd,min_ipd,last ipd
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,2165.0,0.0,3.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,563.0,0.0,18.0
2,5.0,54.0,6.0,0.0,5.0,797.0,54.0,752.0,0.0,291.0
2,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,980.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,410.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,375.0,0.0,0.0
1,5.0,72.0,6.0,0.0,8.0,1514.0,66.0,1116.0,0.0,0.0
1,5.0,348.0,6.0,0.0,8.0,1514.0,66.0,287.0,0.0,81.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,375.0,0.0,3.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,987.0,0.0,2.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,2165.0,0.0,0.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,638.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,268.0,0.0,1.0
2,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,149.0,0.0,0.0
1,5.0,1484.0,6.0,0.0,8.0,1484.0,66.0,210.0,0.0,0.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,695.0,0.0,200.0
2,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,2147.0,0.0,0.0
1,5.0,75.0,6.0,0.0,8.0,1514.0,66.0,2.0,0.0,0.0
1,5.0,738.0,6.0,0.0,8.0,1494.0,66.0,581.0,0.0,0.0
2,5.0,220.0,6.0,0.0,8.0,1474.0,66.0,953.0,0.0,90.0
1,5.0,54.0,6.0,0.0,5.0,224.0,54.0,1610.0,0.0,1610.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,226.0,0.0,0.0
2,5.0,488.0,6.0,0.0,5.0,803.0,54.0,771.0,14.0,134.0
1,5.0,54.0,6.0,0.0,5.0,1514.0,54.0,2111.0,0.0,10.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,903.0,0.0,12.0
1,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1530.0,0.0,7.0
2,5.0,142.0,17.0,0.0,0.0,1422.0,142.0,948.0,0.0,11.0
0,5.0,54.0,6.0,0.0,5.0,1514.0,54.0,2026.0,0.0,6.0
1,5.0,1475.0,6.0,0.0,8.0,1514.0,66.0,424.0,0.0,0.0
1,5.0,1001.0,6.0,0.0,8.0,1484.0,66.0,2007.0,0.0,0.0
1,5.0,93.0,6.0,0.0,8.0,1484.0,66.0,531.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,1916.0,0.0,0.0
0,5.0,861.0,6.0,0.0,8.0,1494.0,66.0,1945.0,0.0,29.0
1,5.0,678.0,6.0,0.0,5.0,1514.0,54.0,1989.0,0.0,21.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,1979.0,0.0,41.0
1,5.0,348.0,6.0,0.0,8.0,1514.0,66.0,401.0,0.0,65.0
2,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,447.0,0.0,2.0
2,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,2009.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,622.0,0.0,28.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,591.0,0.0,0.0
0,5.0,1484.0,6.0,0.0,8.0,1484.0,66.0,2.0,0.0,2.0
2,5.0,1422.0,17.0,0.0,0.0,1422.0,142.0,885.0,0.0,43.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,195.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1036.0,0.0,0.0
1,5.0,111.0,6.0,0.0,8.0,1514.0,66.0,334.0,0.0,4.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,75.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,1885.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,717.0,0.0,2.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,1747.0,0.0,27.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,2165.0,0.0,3.0
1,5.0,185.0,6.0,0.0,8.0,1514.0,66.0,534.0,0.0,0.0
1,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,255.0,0.0,255.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1455.0,0.0,8.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,2096.0,0.0,25.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,754.0,0.0,0.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,571.0,0.0,400.0
0,5.0,94.0,6.0,0.0,15.0,1494.0,66.0,987.0,0.0,0.0
1,5.0,54.0,6.0,0.0,5.0,1514.0,54.0,2057.0,0.0,951.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,195.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,30.0,0.0,0.0
1,5.0,224.0,6.0,0.0,5.0,224.0,54.0,1262.0,0.0,134.0
2,5.0,97.0,6.0,0.0,8.0,473.0,66.0,960.0,10.0,20.0
2,5.0,105.0,6.0,0.0,5.0,272.0,54.0,419.0,0.0,0.0
1,5.0,108.0,6.0,184.0,8.0,1514.0,66.0,278.0,9.0,70.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,754.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1474.0,66.0,1193.0,0.0,490.0
2,5.0,198.0,6.0,0.0,5.0,1514.0,54.0,1437.0,0.0,240.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,2165.0,0.0,2.0
2,5.0,1422.0,17.0,0.0,0.0,1422.0,142.0,1210.0,0.0,8.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,987.0,0.0,0.0
1,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1624.0,0.0,8.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,1066.0,0.0,0.0
1,5.0,1474.0,6.0,0.0,8.0,1474.0,66.0,1193.0,0.0,385.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,387.0,0.0,296.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,194.0,0.0,2.0
1,5.0,66.0,6.0,0.0,8.0,105.0,66.0,1275.0,1275.0,1275.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,717.0,0.0,7.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,754.0,0.0,14.0
1,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,2019.0,0.0,0.0
2,5.0,1422.0,17.0,0.0,0.0,1422.0,142.0,830.0,0.0,5.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,795.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,15.0,0.0,0.0
1,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1640.0,0.0,0.0
2,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,128.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,1538.0,0.0,19.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,226.0,0.0,2.0
2,5.0,1078.0,6.0,0.0,8.0,1474.0,66.0,891.0,0.0,58.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,2165.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,1975.0,0.0,0.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,884.0,0.0,302.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,375.0,0.0,0.0
2,5.0,67.0,17.0,0.0,0.0,1392.0,67.0,322.0,0.0,161.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,375.0,0.0,0.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,777.0,14.0,777.0
1,5.0,1514.0,6.0,0.0,5.0,1514.0,54.0,29.0,0.0,0.0
2,5.0,1422.0,17.0,0.0,0.0,1422.0,142.0,177.0,0.0,6.0
2,5.0,1422.0,17.0,0.0,0.0,1422.0,142.0,1875.0,0.0,0.0
2,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,958.0,0.0,0.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,958.0,0.0,4.0
2,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,562.0,0.0,295.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,607.0,0.0,158.0
1,5.0,427.0,6.0,0.0,5.0,427.0,54.0,1319.0,0.0,794.0
2,5.0,66.0,6.0,0.0,8.0,1478.0,66.0,1470.0,0.0,120.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,195.0,0.0,0.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,195.0,0.0,0.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,1679.0,0.0,0.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,571.0,0.0,0.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,583.0,0.0,0.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,695.0,0.0,367.0
1,5.0,1194.0,6.0,0.0,8.0,1484.0,66.0,941.0,0.0,941.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,1003.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,90.0,0.0,0.0
1,5.0,75.0,6.0,0.0,8.0,1514.0,66.0,3.0,0.0,0.0
2,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,1994.0,0.0,0.0
1,5.0,93.0,6.0,0.0,8.0,1484.0,66.0,2048.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,275.0,0.0,3.0
0,5.0,66.0,6.0,0.0,8.0,352.0,66.0,597.0,0.0,227.0
2,5.0,1514.0,6.0,160.0,8.0,1514.0,66.0,732.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,268.0,0.0,0.0
1,5.0,283.0,6.0,0.0,5.0,411.0,54.0,1947.0,0.0,21.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,384.0,0.0,28.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,975.0,0.0,2.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,2007.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,2165.0,0.0,2.0
2,5.0,1514.0,6.0,0.0,5.0,1514.0,54.0,2167.0,0.0,48.0
1,5.0,135.0,6.0,0.0,8.0,1494.0,66.0,1320.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,105.0,66.0,1216.0,1216.0,1216.0
0,5.0,192.0,6.0,0.0,8.0,1494.0,66.0,412.0,0.0,412.0
0,5.0,1498.0,6.0,0.0,5.0,1498.0,54.0,2079.0,0.0,13.0
2,5.0,54.0,6.0,0.0,5.0,1514.0,54.0,376.0,0.0,161.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,195.0,0.0,0.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,571.0,0.0,0.0
1,5.0,196.0,6.0,0.0,5.0,1514.0,54.0,1445.0,0.0,1445.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,695.0,0.0,0.0
1,5.0,54.0,6.0,0.0,5.0,1173.0,54.0,401.0,137.0,147.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,987.0,0.0,2.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,1882.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1564.0,0.0,0.0
2,5.0,1422.0,17.0,0.0,0.0,1422.0,142.0,726.0,0.0,15.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,749.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,749.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,1665.0,0.0,0.0
1,5.0,115.0,6.0,0.0,8.0,1494.0,66.0,457.0,0.0,0.0
2,5.0,52.0,17.0,0.0,0.0,1074.0,52.0,568.0,0.0,279.0
2,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,2065.0,0.0,0.0
2,5.0,142.0,17.0,0.0,0.0,1422.0,142.0,1212.0,0.0,14.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,1311.0,0.0,290.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,268.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,891.0,0.0,0.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,916.0,0.0,37.0
2,5.0,1422.0,17.0,0.0,0.0,1422.0,142.0,1557.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,2165.0,0.0,2.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,591.0,0.0,0.0
2,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,953.0,0.0,3.0
2,5.0,307.0,17.0,0.0,0.0,1074.0,52.0,689.0,0.0,0.0
1,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1507.0,0.0,2.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,2165.0,0.0,0.0
0,5.0,1498.0,6.0,0.0,5.0,1498.0,54.0,2090.0,0.0,5.0
1,5.0,135.0,6.0,0.0,8.0,1494.0,66.0,1656.0,0.0,0.0
2,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,988.0,0.0,0.0
1,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1628.0,0.0,61.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,749.0,0.0,0.0
1,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,2.0,2.0,2.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,754.0,0.0,6.0
1,5.0,66.0,6.0,0.0,8.0,530.0,66.0,27.0,0.0,27.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,5.0,0.0,0.0
2,5.0,1514.0,6.0,160.0,8.0,1514.0,66.0,778.0,0.0,6.0
0,5.0,54.0,6.0,0.0,5.0,1498.0,54.0,1996.0,0.0,67.0
2,5.0,564.0,17.0,0.0,0.0,1074.0,52.0,327.0,0.0,0.0
2,5.0,54.0,17.0,0.0,0.0,1074.0,52.0,456.0,0.0,35.0
0,5.0,84.0,17.0,0.0,0.0,1392.0,84.0,25.0,25.0,25.0
2,5.0,1514.0,6.0,160.0,8.0,1514.0,66.0,782.0,0.0,5.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,226.0,0.0,0.0
0,5.0,75.0,17.0,0.0,0.0,1392.0,67.0,480.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,195.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,2165.0,0.0,0.0
2,5.0,54.0,17.0,0.0,0.0,1074.0,52.0,695.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1510.0,66.0,1228.0,0.0,20.0
0,5.0,54.0,6.0,0.0,5.0,1514.0,54.0,1331.0,0.0,0.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,51.0,617.0,0.0,34.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,754.0,0.0,0.0
0,5.0,54.0,6.0,0.0,5.0,1514.0,54.0,850.0,0.0,8.0
2,5.0,54.0,17.0,0.0,0.0,1074.0,51.0,617.0,0.0,190.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,987.0,0.0,2.0
0,5.0,54.0,6.0,0.0,5.0,1514.0,54.0,129.0,0.0,29.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,275.0,0.0,3.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,568.0,0.0,391.0
2,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,562.0,0.0,6.0
2,5.0,1422.0,17.0,0.0,0.0,1422.0,142.0,1557.0,0.0,8.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,749.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,103.0,0.0,0.0
2,5.0,307.0,17.0,0.0,0.0,1074.0,52.0,570.0,0.0,135.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,754.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,987.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1455.0,0.0,0.0
1,5.0,94.0,6.0,0.0,5.0,1514.0,54.0,1321.0,0.0,80.0
0,5.0,105.0,6.0,0.0,5.0,1514.0,54.0,707.0,0.0,0.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,607.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,4.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,195.0,0.0,0.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,1024.0,0.0,0.0
1,5.0,1396.0,6.0,0.0,8.0,1514.0,66.0,399.0,0.0,10.0
1,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1530.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,275.0,0.0,2.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,194.0,0.0,2.0
1,5.0,97.0,6.0,0.0,8.0,1514.0,66.0,361.0,0.0,3.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,556.0,0.0,157.0
1,5.0,296.0,6.0,0.0,8.0,1484.0,66.0,238.0,0.0,0.0
2,5.0,303.0,17.0,0.0,0.0,1074.0,52.0,695.0,0.0,0.0
0,5.0,66.0,6.0,0.0,8.0,1474.0,66.0,1096.0,0.0,491.0
0,5.0,686.0,6.0,0.0,8.0,1484.0,66.0,221.0,0.0,221.0
1,5.0,192.0,6.0,0.0,8.0,1514.0,66.0,1983.0,0.0,1983.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,2165.0,0.0,11.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,375.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,417.0,0.0,0.0
0,5.0,945.0,6.0,0.0,5.0,1514.0,54.0,2.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,754.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,585.0,0.0,291.0
1,5.0,192.0,6.0,0.0,8.0,1514.0,66.0,2045.0,0.0,2045.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,34.0,0.0,0.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,607.0,0.0,52.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,261.0,0.0,0.0
1,5.0,54.0,6.0,0.0,5.0,1514.0,54.0,308.0,0.0,14.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,754.0,0.0,0.0
2,5.0,66.0,6.0,0.0,8.0,1474.0,66.0,1474.0,0.0,487.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,195.0,0.0,2.0
0,5.0,1474.0,6.0,0.0,8.0,1474.0,66.0,985.0,0.0,0.0
0,5.0,1474.0,6.0,0.0,8.0,1474.0,66.0,1901.0,0.0,1901.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,247.0,0.0,20.0
1,5.0,1279.0,6.0,0.0,8.0,1484.0,66.0,1447.0,0.0,0.0
1,5.0,1492.0,6.0,0.0,8.0,1514.0,66.0,2.0,0.0,2.0
1,5.0,1475.0,6.0,0.0,8.0,1514.0,66.0,511.0,0.0,7.0
2,5.0,1514.0,6.0,160.0,8.0,1514.0,66.0,831.0,0.0,0.0
1,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,616.0,0.0,8.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,5.0,0.0,0.0
1,5.0,54.0,6.0,0.0,5.0,1514.0,54.0,210.0,0.0,17.0
1,5.0,111.0,6.0,0.0,8.0,1514.0,66.0,485.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,1434.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,912.0,0.0,15.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,608.0,0.0,156.0
2,5.0,1514.0,6.0,160.0,8.0,1514.0,66.0,825.0,0.0,0.0
1,5.0,764.0,6.0,0.0,8.0,1514.0,66.0,438.0,0.0,7.0
1,5.0,821.0,6.0,0.0,8.0,1494.0,66.0,98.0,0.0,0.0
1,5.0,404.0,6.0,0.0,8.0,1514.0,66.0,3.0,0.0,0.0
1,5.0,248.0,6.0,0.0,8.0,1514.0,66.0,457.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,192.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,195.0,0.0,3.0
0,5.0,1449.0,6.0,0.0,8.0,1510.0,66.0,1031.0,2.0,1031.0
1,5.0,1484.0,6.0,0.0,8.0,1484.0,66.0,139.0,0.0,33.0
2,5.0,52.0,17.0,0.0,0.0,1074.0,52.0,607.0,0.0,48.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,713.0,0.0,5.0
1,5.0,1475.0,6.0,0.0,8.0,1514.0,66.0,387.0,0.0,0.0
2,5.0,142.0,17.0,0.0,0.0,1422.0,142.0,748.0,0.0,2.0
2,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,600.0,0.0,2.0
0,5.0,1474.0,6.0,0.0,8.0,1474.0,66.0,1096.0,0.0,0.0
2,5.0,54.0,6.0,0.0,5.0,401.0,54.0,449.0,0.0,0.0
0,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,469.0,0.0,292.0
2,5.0,1514.0,6.0,160.0,8.0,1514.0,1514.0,8.0,4.0,6.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,834.0,0.0,4.0
2,5.0,1514.0,6.0,160.0,8.0,1514.0,66.0,729.0,0.0,31.0
1,5.0,54.0,6.0,0.0,5.0,473.0,54.0,59.0,7.0,7.0
1,5.0,99.0,6.0,0.0,8.0,530.0,66.0,5.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,226.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,268.0,0.0,0.0
2,5.0,52.0,17.0,0.0,0.0,1074.0,52.0,713.0,0.0,26.0
1,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,2096.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,375.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,261.0,0.0,0.0
2,5.0,253.0,17.0,0.0,0.0,1074.0,52.0,695.0,0.0,0.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,988.0,0.0,0.0
2,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,2141.0,0.0,0.0
0,5.0,908.0,6.0,0.0,8.0,1474.0,66.0,1165.0,0.0,166.0
1,5.0,141.0,6.0,0.0,8.0,1514.0,66.0,235.0,0.0,235.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,2133.0,0.0,0.0
2,5.0,1514.0,6.0,160.0,8.0,1514.0,66.0,907.0,0.0,0.0
1,5.0,75.0,6.0,0.0,8.0,1514.0,66.0,4.0,0.0,0.0
2,5.0,54.0,6.0,0.0,5.0,1514.0,54.0,619.0,0.0,148.0
2,5.0,717.0,6.0,0.0,8.0,814.0,66.0,1019.0,1019.0,1019.0
2,5.0,197.0,6.0,0.0,5.0,1514.0,54.0,625.0,0.0,516.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,591.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,730.0,0.0,5.0
1,5.0,1484.0,6.0,0.0,8.0,1484.0,66.0,1805.0,0.0,317.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,749.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,987.0,0.0,0.0
0,5.0,156.0,6.0,0.0,8.0,1474.0,66.0,1265.0,0.0,679.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,1665.0,0.0,0.0
0,5.0,336.0,6.0,0.0,5.0,1514.0,54.0,2124.0,0.0,389.0
1,5.0,914.0,6.0,0.0,5.0,985.0,54.0,644.0,644.0,644.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,417.0,0.0,0.0
2,5.0,66.0,6.0,104.0,8.0,1478.0,66.0,1716.0,4.0,1497.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,2165.0,0.0,0.0
2,5.0,52.0,17.0,0.0,0.0,1074.0,52.0,507.0,0.0,274.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1036.0,0.0,6.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,195.0,0.0,3.0
0,5.0,1514.0,6.0,0.0,5.0,1514.0,54.0,3.0,0.0,3.0
1,5.0,1484.0,6.0,0.0,8.0,1484.0,66.0,1937.0,0.0,317.0
1,5.0,141.0,6.0,0.0,8.0,1514.0,66.0,326.0,0.0,157.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,379.0,0.0,9.0
1,5.0,180.0,6.0,0.0,5.0,1514.0,54.0,323.0,0.0,323.0
2,5.0,1514.0,6.0,160.0,8.0,1514.0,66.0,830.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,417.0,0.0,0.0
0,5.0,1249.0,6.0,0.0,8.0,1494.0,66.0,1029.0,0.0,3.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,205.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,1024.0,0.0,204.0
0,5.0,66.0,6.0,0.0,8.0,156.0,66.0,490.0,490.0,490.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,5.0,0.0,0.0
1,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1435.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,2231.0,0.0,252.0
2,5.0,92.0,17.0,0.0,0.0,1392.0,67.0,322.0,0.0,16.0
1,5.0,54.0,6.0,0.0,5.0,1514.0,54.0,285.0,0.0,3.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,749.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,987.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,2003.0,0.0,19.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,375.0,0.0,6.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,972.0,0.0,0.0
1,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,1434.0,0.0,0.0
1,5.0,54.0,6.0,0.0,5.0,1514.0,54.0,18.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,195.0,0.0,8.0
